Latitude,Longitude,DoseRate_mR_hr
32.31766463,-110.8846642,6.27E-03
32.31766463,-110.8844846,6.28E-03
32.31766463,-110.8843049,5.80E-03
32.31766463,-110.8841253,6.33E-03
32.31766463,-110.8839456,5.79E-03
32.31766463,-110.8837659,5.89E-03
32.31766463,-110.8835863,6.20E-03
32.31766463,-110.8834066,6.78E-03
32.31766463,-110.8832269,5.12E-03
32.31766463,-110.8830473,6.42E-03
32.31766463,-110.8828676,5.74E-03
32.31766463,-110.882688,5.87E-03
32.31766463,-110.8825083,5.48E-03
32.31766463,-110.8823286,6.29E-03
32.31766463,-110.882149,6.29E-03
32.31766463,-110.8819693,6.54E-03
32.31766463,-110.8817896,6.20E-03
32.31766463,-110.88161,5.99E-03
32.31766463,-110.8814303,5.46E-03
32.31766463,-110.8812506,5.99E-03
32.31766463,-110.881071,5.88E-03
32.31766463,-110.8808913,6.28E-03
32.31766463,-110.8807117,6.06E-03
32.31766463,-110.880532,6.15E-03
32.31766463,-110.8803523,6.44E-03
32.31766463,-110.8801727,6.16E-03
32.31766463,-110.879993,6.51E-03
32.31766463,-110.8798133,5.54E-03
32.31766463,-110.8796337,6.68E-03
32.31766463,-110.879454,5.98E-03
32.31766463,-110.8792744,6.22E-03
32.31766463,-110.8790947,5.63E-03
32.31766463,-110.878915,5.76E-03
32.31766463,-110.8787354,6.55E-03
32.31766463,-110.8785557,5.64E-03
32.31766463,-110.878376,5.86E-03
32.31766463,-110.8781964,5.90E-03
32.31766463,-110.8780167,6.49E-03
32.31766463,-110.8778371,5.52E-03
32.31766463,-110.8776574,6.22E-03
32.31766463,-110.8774777,5.28E-03
32.31766463,-110.8772981,5.45E-03
32.31766463,-110.8771184,5.33E-03
32.31766463,-110.8769387,5.96E-03
32.31766463,-110.8767591,5.72E-03
32.31766463,-110.8765794,6.50E-03
32.31766463,-110.8763997,5.86E-03
32.31766463,-110.8762201,6.12E-03
32.31766463,-110.8760404,5.61E-03
32.31766463,-110.8758608,5.07E-03
32.31781647,-110.8893355,6.72E-03
32.31781647,-110.8891558,5.83E-03
32.31781647,-110.8889762,5.49E-03
32.31781647,-110.8887965,6.43E-03
32.31781647,-110.8886168,5.72E-03
32.31781647,-110.8884372,6.37E-03
32.31781647,-110.8882575,6.16E-03
32.31781647,-110.8880778,6.10E-03
32.31781647,-110.8878982,5.58E-03
32.31781647,-110.8877185,5.49E-03
32.31781647,-110.8875389,5.47E-03
32.31781647,-110.8873592,5.92E-03
32.31781647,-110.8871795,6.40E-03
32.31781647,-110.8869999,6.45E-03
32.31781647,-110.8868202,5.66E-03
32.31781647,-110.8866405,5.90E-03
32.31781647,-110.8864609,6.37E-03
32.31781647,-110.8862812,6.42E-03
32.31781647,-110.8861016,6.29E-03
32.31781647,-110.8859219,6.27E-03
32.31781647,-110.8857422,6.22E-03
32.31781647,-110.8855626,5.90E-03
32.31781647,-110.8853829,6.06E-03
32.31781647,-110.8852032,6.31E-03
32.31781647,-110.8850236,5.55E-03
32.31781647,-110.8848439,6.58E-03
32.31781647,-110.8846642,5.78E-03
32.31781647,-110.8844846,6.20E-03
32.31781647,-110.8843049,6.38E-03
32.31781647,-110.8841253,5.31E-03
32.31781647,-110.8839456,6.51E-03
32.31781647,-110.8837659,5.97E-03
32.31781647,-110.8835863,5.74E-03
32.31781647,-110.8834066,6.00E-03
32.31781647,-110.8832269,6.30E-03
32.31781647,-110.8830473,5.72E-03
32.31781647,-110.8828676,6.16E-03
32.31781647,-110.882688,5.97E-03
32.31781647,-110.8825083,6.49E-03
32.31781647,-110.8823286,6.43E-03
32.31781647,-110.882149,6.44E-03
32.31781647,-110.8819693,6.46E-03
32.31781647,-110.8817896,6.40E-03
32.31781647,-110.88161,6.47E-03
32.31781647,-110.8814303,6.25E-03
32.31781647,-110.8812506,6.78E-03
32.31781647,-110.881071,5.59E-03
32.31781647,-110.8808913,6.40E-03
32.31781647,-110.8807117,6.22E-03
32.31781647,-110.880532,6.12E-03
32.31781647,-110.8803523,6.96E-03
32.31781647,-110.8801727,5.75E-03
32.31781647,-110.879993,5.68E-03
32.31781647,-110.8798133,5.84E-03
32.31781647,-110.8796337,5.79E-03
32.31781647,-110.879454,5.27E-03
32.31781647,-110.8792744,6.16E-03
32.31781647,-110.8790947,6.27E-03
32.31781647,-110.878915,6.82E-03
32.31781647,-110.8787354,5.70E-03
32.31781647,-110.8785557,6.20E-03
32.31781647,-110.878376,6.38E-03
32.31781647,-110.8781964,5.42E-03
32.31781647,-110.8780167,6.02E-03
32.31781647,-110.8778371,6.50E-03
32.31781647,-110.8776574,6.03E-03
32.31781647,-110.8774777,5.79E-03
32.31781647,-110.8772981,6.82E-03
32.31781647,-110.8771184,6.52E-03
32.31781647,-110.8769387,6.67E-03
32.31781647,-110.8767591,6.11E-03
32.31781647,-110.8765794,6.43E-03
32.31781647,-110.8763997,5.67E-03
32.31781647,-110.8762201,5.30E-03
32.31781647,-110.8760404,5.50E-03
32.31781647,-110.8758608,5.83E-03
32.3179683,-110.8893355,6.26E-03
32.3179683,-110.8891558,6.13E-03
32.3179683,-110.8889762,6.27E-03
32.3179683,-110.8887965,6.02E-03
32.3179683,-110.8886168,6.20E-03
32.3179683,-110.8884372,6.03E-03
32.3179683,-110.8882575,5.99E-03
32.3179683,-110.8880778,5.30E-03
32.3179683,-110.8878982,5.73E-03
32.3179683,-110.8877185,5.11E-03
32.3179683,-110.8875389,5.77E-03
32.3179683,-110.8873592,5.69E-03
32.3179683,-110.8871795,6.50E-03
32.3179683,-110.8869999,5.99E-03
32.3179683,-110.8868202,6.85E-03
32.3179683,-110.8866405,5.98E-03
32.3179683,-110.8864609,6.05E-03
32.3179683,-110.8862812,5.56E-03
32.3179683,-110.8861016,6.35E-03
32.3179683,-110.8859219,5.90E-03
32.3179683,-110.8857422,6.72E-03
32.3179683,-110.8855626,5.61E-03
32.3179683,-110.8853829,5.73E-03
32.3179683,-110.8852032,5.85E-03
32.3179683,-110.8850236,5.77E-03
32.3179683,-110.8848439,6.10E-03
32.3179683,-110.8846642,6.23E-03
32.3179683,-110.8844846,6.14E-03
32.3179683,-110.8843049,5.55E-03
32.3179683,-110.8841253,6.21E-03
32.3179683,-110.8839456,5.43E-03
32.3179683,-110.8837659,6.16E-03
32.3179683,-110.8835863,6.25E-03
32.3179683,-110.8834066,5.50E-03
32.3179683,-110.8832269,5.15E-03
32.3179683,-110.8830473,6.43E-03
32.3179683,-110.8828676,5.48E-03
32.3179683,-110.882688,5.76E-03
32.3179683,-110.8825083,6.19E-03
32.3179683,-110.8823286,5.36E-03
32.3179683,-110.882149,5.69E-03
32.3179683,-110.8819693,6.15E-03
32.3179683,-110.8817896,6.05E-03
32.3179683,-110.88161,6.55E-03
32.3179683,-110.8814303,6.26E-03
32.3179683,-110.8812506,5.85E-03
32.3179683,-110.881071,6.66E-03
32.3179683,-110.8808913,5.24E-03
32.3179683,-110.8807117,6.06E-03
32.3179683,-110.880532,5.68E-03
32.3179683,-110.8803523,5.52E-03
32.3179683,-110.8801727,6.11E-03
32.3179683,-110.879993,5.74E-03
32.3179683,-110.8798133,6.92E-03
32.3179683,-110.8796337,5.83E-03
32.3179683,-110.879454,5.50E-03
32.3179683,-110.8792744,6.57E-03
32.3179683,-110.8790947,5.95E-03
32.3179683,-110.878915,6.65E-03
32.3179683,-110.8787354,5.77E-03
32.3179683,-110.8785557,6.82E-03
32.3179683,-110.878376,6.37E-03
32.3179683,-110.8781964,5.85E-03
32.3179683,-110.8780167,6.87E-03
32.3179683,-110.8778371,5.71E-03
32.3179683,-110.8776574,6.38E-03
32.3179683,-110.8774777,6.46E-03
32.3179683,-110.8772981,6.03E-03
32.3179683,-110.8771184,6.57E-03
32.3179683,-110.8769387,5.68E-03
32.3179683,-110.8767591,6.34E-03
32.3179683,-110.8765794,6.49E-03
32.3179683,-110.8763997,6.19E-03
32.3179683,-110.8762201,5.21E-03
32.3179683,-110.8760404,6.79E-03
32.3179683,-110.8758608,6.12E-03
32.31812013,-110.8893355,6.10E-03
32.31812013,-110.8891558,6.33E-03
32.31812013,-110.8889762,6.33E-03
32.31812013,-110.8887965,5.68E-03
32.31812013,-110.8886168,5.95E-03
32.31812013,-110.8884372,5.22E-03
32.31812013,-110.8882575,5.67E-03
32.31812013,-110.8880778,6.04E-03
32.31812013,-110.8878982,5.84E-03
32.31812013,-110.8877185,6.71E-03
32.31812013,-110.8875389,5.85E-03
32.31812013,-110.8873592,5.44E-03
32.31812013,-110.8871795,6.18E-03
32.31812013,-110.8869999,6.42E-03
32.31812013,-110.8868202,6.35E-03
32.31812013,-110.8866405,5.64E-03
32.31812013,-110.8864609,6.22E-03
32.31812013,-110.8862812,5.90E-03
32.31812013,-110.8861016,6.99E-03
32.31812013,-110.8859219,6.24E-03
32.31812013,-110.8857422,5.54E-03
32.31812013,-110.8855626,5.09E-03
32.31812013,-110.8853829,5.96E-03
32.31812013,-110.8852032,5.70E-03
32.31812013,-110.8850236,5.61E-03
32.31812013,-110.8848439,6.64E-03
32.31812013,-110.8846642,6.09E-03
32.31812013,-110.8844846,5.78E-03
32.31812013,-110.8843049,6.22E-03
32.31812013,-110.8841253,5.38E-03
32.31812013,-110.8839456,5.58E-03
32.31812013,-110.8837659,5.51E-03
32.31812013,-110.8835863,5.49E-03
32.31812013,-110.8834066,6.37E-03
32.31812013,-110.8832269,5.52E-03
32.31812013,-110.8830473,5.78E-03
32.31812013,-110.8828676,5.33E-03
32.31812013,-110.882688,5.40E-03
32.31812013,-110.8825083,6.54E-03
32.31812013,-110.8823286,6.13E-03
32.31812013,-110.882149,6.93E-03
32.31812013,-110.8819693,6.07E-03
32.31812013,-110.8817896,6.59E-03
32.31812013,-110.88161,6.05E-03
32.31812013,-110.8814303,5.71E-03
32.31812013,-110.8812506,6.05E-03
32.31812013,-110.881071,6.57E-03
32.31812013,-110.8808913,5.39E-03
32.31812013,-110.8807117,6.04E-03
32.31812013,-110.880532,5.80E-03
32.31812013,-110.8803523,5.79E-03
32.31812013,-110.8801727,6.15E-03
32.31812013,-110.879993,6.31E-03
32.31812013,-110.8798133,5.37E-03
32.31812013,-110.8796337,5.82E-03
32.31812013,-110.879454,6.14E-03
32.31812013,-110.8792744,5.49E-03
32.31812013,-110.8790947,5.86E-03
32.31812013,-110.878915,5.34E-03
32.31812013,-110.8787354,5.43E-03
32.31812013,-110.8785557,5.77E-03
32.31812013,-110.878376,6.15E-03
32.31812013,-110.8781964,5.46E-03
32.31812013,-110.8780167,5.42E-03
32.31812013,-110.8778371,6.37E-03
32.31812013,-110.8776574,5.92E-03
32.31812013,-110.8774777,5.81E-03
32.31812013,-110.8772981,6.44E-03
32.31812013,-110.8771184,6.22E-03
32.31812013,-110.8769387,5.53E-03
32.31812013,-110.8767591,5.96E-03
32.31812013,-110.8765794,5.99E-03
32.31812013,-110.8763997,6.58E-03
32.31812013,-110.8762201,5.93E-03
32.31812013,-110.8760404,6.02E-03
32.31812013,-110.8758608,6.04E-03
32.31827196,-110.8893355,6.01E-03
32.31827196,-110.8891558,6.59E-03
32.31827196,-110.8889762,5.86E-03
32.31827196,-110.8887965,6.77E-03
32.31827196,-110.8886168,5.92E-03
32.31827196,-110.8884372,6.48E-03
32.31827196,-110.8882575,6.41E-03
32.31827196,-110.8880778,5.90E-03
32.31827196,-110.8878982,5.68E-03
32.31827196,-110.8877185,6.87E-03
32.31827196,-110.8875389,5.70E-03
32.31827196,-110.8873592,6.52E-03
32.31827196,-110.8871795,6.32E-03
32.31827196,-110.8869999,5.21E-03
32.31827196,-110.8868202,5.45E-03
32.31827196,-110.8866405,6.42E-03
32.31827196,-110.8864609,5.21E-03
32.31827196,-110.8862812,5.96E-03
32.31827196,-110.8861016,5.94E-03
32.31827196,-110.8859219,6.16E-03
32.31827196,-110.8857422,5.54E-03
32.31827196,-110.8855626,5.71E-03
32.31827196,-110.8853829,6.63E-03
32.31827196,-110.8852032,5.87E-03
32.31827196,-110.8850236,5.95E-03
32.31827196,-110.8848439,6.45E-03
32.31827196,-110.8846642,6.60E-03
32.31827196,-110.8844846,5.57E-03
32.31827196,-110.8843049,5.32E-03
32.31827196,-110.8841253,6.18E-03
32.31827196,-110.8839456,6.60E-03
32.31827196,-110.8837659,6.28E-03
32.31827196,-110.8835863,5.73E-03
32.31827196,-110.8834066,5.79E-03
32.31827196,-110.8832269,6.52E-03
32.31827196,-110.8830473,6.01E-03
32.31827196,-110.8828676,5.52E-03
32.31827196,-110.882688,6.10E-03
32.31827196,-110.8825083,5.68E-03
32.31827196,-110.8823286,6.68E-03
32.31827196,-110.882149,5.21E-03
32.31827196,-110.8819693,5.46E-03
32.31827196,-110.8817896,6.37E-03
32.31827196,-110.88161,5.71E-03
32.31827196,-110.8814303,5.64E-03
32.31827196,-110.8812506,6.00E-03
32.31827196,-110.881071,6.68E-03
32.31827196,-110.8808913,6.36E-03
32.31827196,-110.8807117,5.53E-03
32.31827196,-110.880532,6.08E-03
32.31827196,-110.8803523,6.43E-03
32.31827196,-110.8801727,7.04E-03
32.31827196,-110.879993,6.62E-03
32.31827196,-110.8798133,5.65E-03
32.31827196,-110.8796337,5.52E-03
32.31827196,-110.879454,6.04E-03
32.31827196,-110.8792744,5.25E-03
32.31827196,-110.8790947,6.06E-03
32.31827196,-110.878915,6.26E-03
32.31827196,-110.8787354,6.13E-03
32.31827196,-110.8785557,5.66E-03
32.31827196,-110.878376,6.22E-03
32.31827196,-110.8781964,5.29E-03
32.31827196,-110.8780167,5.49E-03
32.31827196,-110.8778371,6.33E-03
32.31827196,-110.8776574,5.94E-03
32.31827196,-110.8774777,6.83E-03
32.31827196,-110.8772981,5.91E-03
32.31827196,-110.8771184,6.34E-03
32.31827196,-110.8769387,5.59E-03
32.31827196,-110.8767591,6.00E-03
32.31827196,-110.8765794,5.49E-03
32.31827196,-110.8763997,6.49E-03
32.31827196,-110.8762201,5.19E-03
32.31827196,-110.8760404,6.54E-03
32.31827196,-110.8758608,5.86E-03
32.31842379,-110.8893355,5.48E-03
32.31842379,-110.8891558,6.60E-03
32.31842379,-110.8889762,5.73E-03
32.31842379,-110.8887965,5.83E-03
32.31842379,-110.8886168,5.99E-03
32.31842379,-110.8884372,5.85E-03
32.31842379,-110.8882575,5.18E-03
32.31842379,-110.8880778,5.58E-03
32.31842379,-110.8878982,6.13E-03
32.31842379,-110.8877185,6.59E-03
32.31842379,-110.8875389,5.83E-03
32.31842379,-110.8873592,5.19E-03
32.31842379,-110.8871795,5.84E-03
32.31842379,-110.8869999,5.46E-03
32.31842379,-110.8868202,6.07E-03
32.31842379,-110.8866405,6.14E-03
32.31842379,-110.8864609,5.58E-03
32.31842379,-110.8862812,5.23E-03
32.31842379,-110.8861016,6.39E-03
32.31842379,-110.8859219,6.03E-03
32.31842379,-110.8857422,5.67E-03
32.31842379,-110.8855626,5.79E-03
32.31842379,-110.8853829,6.16E-03
32.31842379,-110.8852032,5.79E-03
32.31842379,-110.8850236,6.06E-03
32.31842379,-110.8848439,5.65E-03
32.31842379,-110.8846642,6.12E-03
32.31842379,-110.8844846,5.24E-03
32.31842379,-110.8843049,6.11E-03
32.31842379,-110.8841253,5.60E-03
32.31842379,-110.8839456,5.58E-03
32.31842379,-110.8837659,6.63E-03
32.31842379,-110.8835863,5.70E-03
32.31842379,-110.8834066,5.91E-03
32.31842379,-110.8832269,6.24E-03
32.31842379,-110.8830473,5.32E-03
32.31842379,-110.8828676,5.89E-03
32.31842379,-110.882688,6.52E-03
32.31842379,-110.8825083,6.69E-03
32.31842379,-110.8823286,5.45E-03
32.31842379,-110.882149,5.30E-03
32.31842379,-110.8819693,6.23E-03
32.31842379,-110.8817896,6.24E-03
32.31842379,-110.88161,6.41E-03
32.31842379,-110.8814303,6.30E-03
32.31842379,-110.8812506,6.27E-03
32.31842379,-110.881071,6.12E-03
32.31842379,-110.8808913,6.33E-03
32.31842379,-110.8807117,5.99E-03
32.31842379,-110.880532,5.26E-03
32.31842379,-110.8803523,6.48E-03
32.31842379,-110.8801727,6.83E-03
32.31842379,-110.879993,6.50E-03
32.31842379,-110.8798133,6.03E-03
32.31842379,-110.8796337,6.34E-03
32.31842379,-110.879454,5.47E-03
32.31842379,-110.8792744,6.84E-03
32.31842379,-110.8790947,6.70E-03
32.31842379,-110.878915,6.21E-03
32.31842379,-110.8787354,5.47E-03
32.31842379,-110.8785557,6.93E-03
32.31842379,-110.878376,5.72E-03
32.31842379,-110.8781964,6.27E-03
32.31842379,-110.8780167,5.62E-03
32.31842379,-110.8778371,6.52E-03
32.31842379,-110.8776574,6.18E-03
32.31842379,-110.8774777,5.80E-03
32.31842379,-110.8772981,6.27E-03
32.31842379,-110.8771184,5.30E-03
32.31842379,-110.8769387,5.83E-03
32.31842379,-110.8767591,5.65E-03
32.31842379,-110.8765794,6.25E-03
32.31842379,-110.8763997,5.28E-03
32.31842379,-110.8762201,5.85E-03
32.31842379,-110.8760404,6.47E-03
32.31842379,-110.8758608,6.25E-03
32.31857563,-110.8893355,6.33E-03
32.31857563,-110.8891558,5.97E-03
32.31857563,-110.8889762,6.20E-03
32.31857563,-110.8887965,6.05E-03
32.31857563,-110.8886168,5.78E-03
32.31857563,-110.8884372,5.27E-03
32.31857563,-110.8882575,5.80E-03
32.31857563,-110.8880778,5.86E-03
32.31857563,-110.8878982,6.30E-03
32.31857563,-110.8877185,5.37E-03
32.31857563,-110.8875389,6.55E-03
32.31857563,-110.8873592,5.64E-03
32.31857563,-110.8871795,6.02E-03
32.31857563,-110.8869999,6.57E-03
32.31857563,-110.8868202,5.90E-03
32.31857563,-110.8866405,6.08E-03
32.31857563,-110.8864609,6.62E-03
32.31857563,-110.8862812,6.12E-03
32.31857563,-110.8861016,5.94E-03
32.31857563,-110.8859219,6.26E-03
32.31857563,-110.8857422,6.40E-03
32.31857563,-110.8855626,5.46E-03
32.31857563,-110.8853829,5.53E-03
32.31857563,-110.8852032,5.73E-03
32.31857563,-110.8850236,5.85E-03
32.31857563,-110.8848439,6.13E-03
32.31857563,-110.8846642,5.78E-03
32.31857563,-110.8844846,5.94E-03
32.31857563,-110.8843049,5.87E-03
32.31857563,-110.8841253,5.89E-03
32.31857563,-110.8839456,7.05E-03
32.31857563,-110.8837659,6.26E-03
32.31857563,-110.8835863,5.62E-03
32.31857563,-110.8834066,5.67E-03
32.31857563,-110.8832269,5.77E-03
32.31857563,-110.8830473,5.97E-03
32.31857563,-110.8828676,5.91E-03
32.31857563,-110.882688,6.44E-03
32.31857563,-110.8825083,5.68E-03
32.31857563,-110.8823286,6.12E-03
32.31857563,-110.882149,5.61E-03
32.31857563,-110.8819693,5.75E-03
32.31857563,-110.8817896,5.47E-03
32.31857563,-110.88161,6.32E-03
32.31857563,-110.8814303,6.61E-03
32.31857563,-110.8812506,5.95E-03
32.31857563,-110.881071,5.32E-03
32.31857563,-110.8808913,5.95E-03
32.31857563,-110.8807117,6.59E-03
32.31857563,-110.880532,6.01E-03
32.31857563,-110.8803523,5.60E-03
32.31857563,-110.8801727,6.21E-03
32.31857563,-110.879993,6.46E-03
32.31857563,-110.8798133,6.17E-03
32.31857563,-110.8796337,5.47E-03
32.31857563,-110.879454,6.64E-03
32.31857563,-110.8792744,5.27E-03
32.31857563,-110.8790947,5.99E-03
32.31857563,-110.878915,6.60E-03
32.31857563,-110.8787354,6.23E-03
32.31857563,-110.8785557,6.82E-03
32.31857563,-110.878376,6.13E-03
32.31857563,-110.8781964,6.04E-03
32.31857563,-110.8780167,6.26E-03
32.31857563,-110.8778371,7.02E-03
32.31857563,-110.8776574,6.39E-03
32.31857563,-110.8774777,5.93E-03
32.31857563,-110.8772981,6.21E-03
32.31857563,-110.8771184,6.10E-03
32.31857563,-110.8769387,5.18E-03
32.31857563,-110.8767591,6.43E-03
32.31857563,-110.8765794,6.24E-03
32.31857563,-110.8763997,5.81E-03
32.31857563,-110.8762201,5.63E-03
32.31857563,-110.8760404,5.27E-03
32.31857563,-110.8758608,6.32E-03
32.31872746,-110.8893355,5.80E-03
32.31872746,-110.8891558,6.81E-03
32.31872746,-110.8889762,6.25E-03
32.31872746,-110.8887965,6.95E-03
32.31872746,-110.8886168,6.88E-03
32.31872746,-110.8884372,5.35E-03
32.31872746,-110.8882575,5.84E-03
32.31872746,-110.8880778,6.03E-03
32.31872746,-110.8878982,5.43E-03
32.31872746,-110.8877185,5.38E-03
32.31872746,-110.8875389,5.92E-03
32.31872746,-110.8873592,5.64E-03
32.31872746,-110.8871795,5.87E-03
32.31872746,-110.8869999,6.79E-03
32.31872746,-110.8868202,6.30E-03
32.31872746,-110.8866405,6.17E-03
32.31872746,-110.8864609,5.60E-03
32.31872746,-110.8862812,6.08E-03
32.31872746,-110.8861016,5.84E-03
32.31872746,-110.8859219,5.69E-03
32.31872746,-110.8857422,6.54E-03
32.31872746,-110.8855626,5.86E-03
32.31872746,-110.8853829,6.94E-03
32.31872746,-110.8852032,5.84E-03
32.31872746,-110.8850236,5.57E-03
32.31872746,-110.8848439,5.11E-03
32.31872746,-110.8846642,6.13E-03
32.31872746,-110.8844846,5.81E-03
32.31872746,-110.8843049,5.49E-03
32.31872746,-110.8841253,5.83E-03
32.31872746,-110.8839456,5.24E-03
32.31872746,-110.8837659,5.78E-03
32.31872746,-110.8835863,5.32E-03
32.31872746,-110.8834066,5.63E-03
32.31872746,-110.8832269,6.08E-03
32.31872746,-110.8830473,5.61E-03
32.31872746,-110.8828676,6.13E-03
32.31872746,-110.882688,5.58E-03
32.31872746,-110.8825083,5.87E-03
32.31872746,-110.8823286,6.73E-03
32.31872746,-110.882149,5.71E-03
32.31872746,-110.8819693,5.62E-03
32.31872746,-110.8817896,5.80E-03
32.31872746,-110.88161,5.57E-03
32.31872746,-110.8814303,5.40E-03
32.31872746,-110.8812506,5.64E-03
32.31872746,-110.881071,6.56E-03
32.31872746,-110.8808913,5.42E-03
32.31872746,-110.8807117,6.46E-03
32.31872746,-110.880532,6.05E-03
32.31872746,-110.8803523,6.22E-03
32.31872746,-110.8801727,5.94E-03
32.31872746,-110.879993,5.58E-03
32.31872746,-110.8798133,6.24E-03
32.31872746,-110.8796337,6.06E-03
32.31872746,-110.879454,5.12E-03
32.31872746,-110.8792744,6.51E-03
32.31872746,-110.8790947,6.59E-03
32.31872746,-110.878915,5.97E-03
32.31872746,-110.8787354,5.04E-03
32.31872746,-110.8785557,5.87E-03
32.31872746,-110.878376,6.26E-03
32.31872746,-110.8781964,5.14E-03
32.31872746,-110.8780167,5.87E-03
32.31872746,-110.8778371,5.20E-03
32.31872746,-110.8776574,6.20E-03
32.31872746,-110.8774777,6.13E-03
32.31872746,-110.8772981,6.01E-03
32.31872746,-110.8771184,5.43E-03
32.31872746,-110.8769387,5.85E-03
32.31872746,-110.8767591,5.75E-03
32.31872746,-110.8765794,5.50E-03
32.31872746,-110.8763997,6.28E-03
32.31872746,-110.8762201,6.50E-03
32.31872746,-110.8760404,5.80E-03
32.31872746,-110.8758608,6.30E-03
32.31887929,-110.8893355,6.20E-03
32.31887929,-110.8891558,5.63E-03
32.31887929,-110.8889762,6.26E-03
32.31887929,-110.8887965,5.70E-03
32.31887929,-110.8886168,5.75E-03
32.31887929,-110.8884372,6.29E-03
32.31887929,-110.8882575,5.79E-03
32.31887929,-110.8880778,5.82E-03
32.31887929,-110.8878982,5.71E-03
32.31887929,-110.8877185,5.33E-03
32.31887929,-110.8875389,5.69E-03
32.31887929,-110.8873592,6.69E-03
32.31887929,-110.8871795,5.65E-03
32.31887929,-110.8869999,5.57E-03
32.31887929,-110.8868202,5.65E-03
32.31887929,-110.8866405,6.62E-03
32.31887929,-110.8864609,6.35E-03
